"Campagna","Codice stazione","Codice aziendale","Reg","Prov","Stazione","Cod Istat","Comune","Linea fisica","Saliti24H","Saliti7-9","Discesi7-9","Corse24H","Corse7-9","Saliti_S","Saliti_R","Saliti_RE","Corse_S","Corse_R","Corse_RE","Tipo giorno","Anno","Calendario","Location","POINT_X","POINT_Y"
"c2024Luglio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","120","20","10","25","4","0","120","0","0","25","0","Festivo","2024","Estivo","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Luglio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","170","30","20","27","4","0","170","0","0","27","0","Sabato","2024","Estivo","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","290","130","20","31","5","0","290","0","0","31","0","Feriale","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","120","20","10","25","4","0","120","0","0","25","0","Festivo","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","170","40","20","27","4","0","170","0","0","27","0","Sabato","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.52171356"
"c2024Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","310","140","30","31","5","0","310","0","0","31","0","Feriale","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","200","50","80","26","4","0","200","0","0","26","0","Festivo","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","190","40","30","27","4","0","190","0","0","27","0","Sabato","2024","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Luglio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","230","70","30","31","5","0","230","0","0","31","0","Feriale","2025","Estivo","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Luglio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","150","50","30","24","4","0","150","0","0","24","0","Festivo","2025","Estivo","POINT (9.703143454 45.521713564)","9.703143454","45.52171356"
"c2025Luglio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","140","30","20","27","4","0","140","0","0","27","0","Sabato","2025","Estivo","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","290","120","40","31","5","0","290","0","0","31","0","Feriale","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","130","20","10","24","4","0","130","0","0","24","0","Festivo","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Maggio","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","200","30","20","26","4","0","200","0","0","26","0","Sabato","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","340","140","40","30","5","0","340","0","0","30","0","Feriale","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.52171356"
"c2025Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","150","30","30","25","5","0","150","0","0","25","0","Festivo","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2025Novembre","241","S01710","LO","BG","MORENGO BARIANO","16020","Bariano","MILANO-VENEZIA","220","40","20","27","4","0","220","0","0","27","0","Sabato","2025","Invernale","POINT (9.703143454 45.521713564)","9.703143454","45.521713564"
"c2024Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","120","20","20","23","3","40","90","0","10","13","0","Feriale","2024","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","50","10","10","12","1","30","30","0","5","7","0","Festivo","2024","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","50","10","10","16","1","20","30","0","7","9","0","Sabato","2024","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.72981892"
"c2024Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","140","40","20","23","3","40","100","0","11","12","0","Feriale","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","70","10","10","12","1","30","50","0","6","6","0","Festivo","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","70","0","10","14","1","30","40","0","5","9","0","Sabato","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","120","40","20","23","3","30","100","0","11","12","0","Feriale","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2024Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","40","0","0","11","1","30","20","0","5","6","0","Festivo","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.72981892"
"c2024Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","70","10","10","18","1","20","50","0","6","12","0","Sabato","2024","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","140","30","20","30","5","50","90","0","12","18","0","Feriale","2025","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","50","10","10","17","3","30","30","0","8","9","0","Festivo","2025","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Luglio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","120","20","10","26","3","60","70","0","15","11","0","Sabato","2025","Estivo","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","180","50","30","31","5","70","110","0","12","19","0","Feriale","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.72981892"
"c2025Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","70","10","10","21","3","40","40","0","12","9","0","Festivo","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Maggio","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","130","30","30","26","3","80","60","0","15","11","0","Sabato","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","140","30","20","29","5","60","80","0","12","17","0","Feriale","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","70","10","10","23","2","40","30","0","14","9","0","Festivo","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.729818919"
"c2025Novembre","107","S01144","LO","VA","MORNAGO CIMBRO","12106","Mornago","LUINO-GALLARATE","110","10","10","28","3","70","40","0","16","12","0","Sabato","2025","Invernale","POINT (8.734232423 45.729818919)","8.734232423","45.72981892"
"c2024Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","170","60","30","40","7","0","70","100","0","22","18","Feriale","2024","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","90","20","10","30","4","0","60","40","0","17","13","Festivo","2024","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","90","20","20","35","6","0","60","40","0","22","13","Sabato","2024","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","200","80","50","40","7","0","90","120","0","22","18","Feriale","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","90","10","10","30","4","0","50","40","0","17","13","Festivo","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.82657323"
"c2024Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","120","20","30","34","7","0","70","50","0","21","13","Sabato","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","240","100","50","40","7","0","110","140","0","22","18","Feriale","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","100","10","10","30","4","0","60","50","0","17","13","Festivo","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","110","20","30","36","7","0","70","50","0","23","13","Sabato","2024","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","180","50","30","39","7","0","30","150","0","8","31","Feriale","2025","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.82657323"
"c2025Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","100","10","10","29","4","0","10","100","0","4","25","Festivo","2025","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Luglio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","70","10","10","31","5","0","10","60","0","5","26","Sabato","2025","Estivo","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","300","90","40","40","6","0","50","250","0","9","31","Feriale","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","150","30","20","30","4","0","20","130","0","5","25","Festivo","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Maggio","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","160","40","30","35","6","0","30","140","0","9","26","Sabato","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.82657323"
"c2025Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","280","110","50","37","6","0","40","240","0","7","30","Feriale","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","100","10","10","30","3","0","10","100","0","5","25","Festivo","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2025Novembre","2784","S01740","LO","VA","MOROSOLO CASCIAGO","12038","Casciago","Varese Nord - Laveno Momb","120","30","20","33","6","0","20","100","0","8","25","Sabato","2025","Invernale","POINT (8.777403493 45.826573232)","8.777403493","45.826573232"
"c2024Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","2.210","540","100","57","9","0","2.210","0","0","57","0","Feriale","2024","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.220","190","100","35","4","0","1.220","0","0","35","0","Festivo","2024","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.25225608"
"c2024Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.380","270","90","44","5","0","1.380","0","0","44","0","Sabato","2024","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","2.750","640","380","78","10","0","2.750","0","0","78","0","Feriale","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.630","220","130","49","6","0","1.630","0","0","49","0","Festivo","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.970","320","150","71","8","0","1.970","0","0","71","0","Sabato","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","3.210","750","330","84","11","0","3.210","0","0","84","0","Feriale","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.25225608"
"c2024Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.690","230","150","47","6","0","1.690","0","0","47","0","Festivo","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","2.500","340","170","70","10","0","2.500","0","0","70","0","Sabato","2024","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","3.290","520","210","78","9","0","3.290","0","0","78","0","Feriale","2025","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.900","290","90","49","6","0","1.900","0","0","49","0","Festivo","2025","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Luglio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.570","260","290","66","8","0","1.570","0","0","66","0","Sabato","2025","Estivo","POINT (8.73168138 45.252256076)","0.873168138","45.25225608"
"c2025Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","2.890","850","310","78","11","0","2.890","0","0","78","0","Feriale","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.450","220","130","49","6","0","1.450","0","0","49","0","Festivo","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Maggio","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.790","310","110","65","7","0","1.790","0","0","65","0","Sabato","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","3.070","890","310","78","11","0","3.070","0","0","78","0","Feriale","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2025Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","1.440","230","140","48","6","0","1.440","0","0","48","0","Festivo","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.25225608"
"c2025Novembre","6","S00034","LO","PV","MORTARA","18102","Mortara","MILANO-MORTARA-AL","2.410","410","110","70","8","0","2.410","0","0","70","0","Sabato","2025","Invernale","POINT (8.73168138 45.252256076)","0.873168138","45.252256076"
"c2024Luglio","284","S01862","LO","PV","MOTTA S.DAMIANO","18110","Pavia","PAVIA-CASALPUST.","80","20","20","25","5","0","80","0","0","25","0","Feriale","2024","Estivo","POINT (9.219902925 45.178421105)","9.219902925","45.178421105"
